country,countrycode,year,k,y,k_over_y,rnna,rgdpna,emp,delta,csh_i,hc
France,FRA,1994,555076.3600372614,95899.52267499617,5.788103470737985,13150710.0,2272024.0,23.6917133331299,0.030306039378047,0.229948356747627,2.83701348304749
France,FRA,1995,558602.6026893622,97087.15223231638,5.753620225183885,13373653.0,2324389.25,23.9412651062012,0.0304231345653534,0.229408696293831,2.84605479240418
France,FRA,1996,564149.7362675095,97841.05192807465,5.765981918123997,13589628.0,2356862.75,24.0886898040772,0.0305638164281845,0.212013438344002,2.85512518882751
France,FRA,1997,568162.4116544727,99506.31659975708,5.709812513106929,13797318.0,2416422.25,24.2841091156006,0.0307247154414654,0.197766974568367,2.86422419548035
France,FRA,1998,567894.3632100928,101121.73491356744,5.615947587286684,14039035.0,2499851.5,24.7212085723877,0.0309641808271408,0.201549753546715,2.87335228919983
France,FRA,1999,565298.9594611594,102039.245788023,5.540015070627973,14319993.0,2584829.25,25.3317165374756,0.0313322693109512,0.202876448631287,2.88250946998596
France,FRA,2000,563449.4494267544,103643.85965758996,5.43639971811386,14634065.0,2691867.0,25.9722766876221,0.0317638143897057,0.207703351974487,2.89169573783875
France,FRA,2001,567302.0816517265,104124.96663459198,5.448281041400686,14944624.0,2742998.0,26.3433265686035,0.0321874804794788,0.199981734156609,2.90776181221008
France,FRA,2002,575220.5530292373,104728.53314411054,5.492491260597639,15226758.0,2772286.25,26.4711647033691,0.0325171984732151,0.187749981880188,2.92391729354858
France,FRA,2003,585846.4457527972,105713.64060377797,5.541824521478644,15512218.0,2799117.5,26.4783000946045,0.0327398553490639,0.196397542953491,2.94016242027283
France,FRA,2004,596527.2996511766,108612.65787982517,5.492244746567257,15814386.0,2879403.0,26.5107498168945,0.0329345911741257,0.228884980082512,2.95649790763855
France,FRA,2005,604335.6034052692,109917.8095830884,5.498068108320913,16130136.0,2933782.5,26.6906929016113,0.0331221409142017,0.247687250375748,2.97292399406433
France,FRA,2006,610359.9609224314,111663.65062239005,5.4660577324886965,16471458.0,3013407.25,26.9864654541016,0.033309318125248,0.258233040571213,2.98944115638733
France,FRA,2007,615102.3693134503,112811.34375304898,5.452486858590635,16846336.0,3089661.0,27.3878574371338,0.0335348583757877,0.273895651102066,3.00605034828186
France,FRA,2008,624958.743696416,112622.06935409126,5.54916764787463,17210226.0,3101406.75,27.538179397583,0.0338144414126873,0.275339156389236,3.0227518081665
France,FRA,2009,641345.0101995232,110650.8277615849,5.796115792115037,17468370.0,3013806.25,27.2370872497559,0.0339235179126263,0.241322919726372,3.039546251297
France,FRA,2010,650409.208000062,112733.07121873251,5.769462332291941,17735858.0,3074092.0,27.2687683105469,0.0339142270386219,0.25350347161293,3.05643367767334
France,FRA,2011,655308.3468002185,114567.52475535005,5.719843805647176,18011934.0,3149025.5,27.4861965179443,0.0340019650757313,0.253154873847961,3.07526326179504
France,FRA,2012,662282.6776821214,114331.73420572204,5.792640882105816,18274706.0,3154814.25,27.5935134887695,0.0341319479048252,0.255180567502975,3.09420895576477
France,FRA,2013,669822.7637256028,114976.59848023241,5.825731258180885,18522780.0,3179477.25,27.6532554626465,0.0342576950788498,0.24725466966629,3.11327147483826
France,FRA,2014,674807.3738339195,115523.52282425985,5.841298441534459,18757598.0,3211203.5,27.7969665527344,0.0343812629580498,0.252964228391647,3.13245129585266
France,FRA,2015,681926.5838709987,116562.29675437076,5.850318695315416,18986968.0,3245458.75,27.8431262969971,0.0345606282353401,0.24926583468914,3.15174913406372
France,FRA,2016,686445.6369120458,116847.44391862076,5.874716757947446,19230126.0,3273370.75,28.0140552520752,0.0348165035247803,0.244704082608223,3.17116594314575
France,FRA,2017,688396.4425477975,117998.02338477965,5.833965881809784,19494636.0,3341575.25,28.3189086914063,0.035138800740242,0.258188307285309,3.19070243835449
France,FRA,2018,692216.5008951921,118872.728515645,5.823173317705824,19778842.0,3396574.5,28.5732021331787,0.035533394664526,0.274394124746323,3.21035933494568
France,FRA,2019,695371.8796978177,119963.57485397467,5.796525158109512,20087500.0,3465438.25,28.8874206542969,0.0359908454120159,0.287131488323212,3.23013734817505
France,FRA,2020,704269.7296170134,111178.0629973951,6.334610539432715,20318816.0,3207587.25,28.8509006500244,0.0363562926650047,0.279218733310699,3.25003695487976
France,FRA,2021,697824.9249711324,115896.83754607974,6.021086854019484,20642360.0,3428344.5,29.5810012817383,0.0367796495556831,0.278651863336563,3.27051472663879
France,FRA,2022,692008.460395277,116101.30820466614,5.9603846941619985,20959584.0,3516481.75,30.2880458831787,0.0373813062906265,0.282902240753174,3.29128694534302
France,FRA,2023,694955.3268982298,116023.56638985172,5.989777323023365,21260192.0,3549412.75,30.592170715332,0.0378891117870808,0.271760582923889,3.31235980987549
Germany,DEU,1950,49932.28409143629,18674.37127055943,2.6738401720734593,1533460.875,573505.0625,30.7108097076416,0.0320688933134079,0.356086850166321,2.42699718475342
Germany,DEU,1951,52446.342227466164,20107.994964014113,2.6082333082600107,1640982.375,629154.75,31.2887859344482,0.0323934741318226,0.349415749311447,2.46930408477783
Germany,DEU,1952,55460.15500214648,21581.369724432567,2.569816267934063,1767725.375,687880.0625,31.8737907409668,0.0326518975198269,0.364043444395065,2.51234817504883
Germany,DEU,1953,57965.381840728434,22922.883361107608,2.5287125065198435,1894398.25,749155.25,32.6815452575684,0.0328563936054707,0.339336812496185,2.55614304542542
Germany,DEU,1954,60670.01505339436,23973.609490976323,2.530700063176994,2043172.875,807354.8125,33.676815032959,0.0329946950078011,0.352917581796646,2.58732581138611
Germany,DEU,1955,64672.50538810456,26022.18330040762,2.4852835998235205,2249340.25,905063.8125,34.7804718017578,0.0332959815859795,0.39683073759079,2.61760544776917
Germany,DEU,1956,69121.31656315886,27468.11519016264,2.516420077774896,2453411.75,974961.125,35.4942855834961,0.0335868671536446,0.382701635360718,2.61976861953735
Germany,DEU,1957,73401.41222922216,28594.47980865637,2.566978407035103,2654530.5,1034107.0625,36.1645698547363,0.0336378775537014,0.372191786766052,2.6219334602356
Germany,DEU,1958,78214.21961878215,29641.650192836485,2.6386594238158922,2850318.5,1080214.625,36.4424591064453,0.0335550606250763,0.358837783336639,2.62410020828247
Germany,DEU,1959,83773.71523623588,31651.325634782315,2.646767980680568,3083876.75,1165148.125,36.8119850158691,0.0335010401904583,0.378223448991776,2.6262686252594
Germany,DEU,1960,90474.74333614961,33952.05249915172,2.664779790217693,3372031.0,1265407.0,37.2704124450684,0.0335727743804455,0.411973476409912,2.62843894958496
Germany,DEU,1961,97100.10525199068,35291.99383497936,2.7513352095100596,3655636.5,1328677.25,37.648120880127,0.0337216332554817,0.402836233377457,2.65571403503418
Germany,DEU,1962,104357.7922075797,36875.411822927665,2.830010216799644,3939226.0,1391947.625,37.7473106384277,0.0338521189987659,0.3927401304245,2.68327212333679
Germany,DEU,1963,111234.57007058704,37831.62259116787,2.9402537467836694,4204297.5,1429909.75,37.7966804504395,0.0338500067591667,0.378452241420746,2.71111607551575
Germany,DEU,1964,119304.14795414815,40121.8440340341,2.9735459779203115,4515295.0,1518488.375,37.846923828125,0.033817857503891,0.398586004972458,2.73924899101257
Germany,DEU,1965,127475.1481421676,42305.7377978192,3.013188157865876,4842394.5,1607066.75,37.9869689941406,0.0338274128735065,0.39875653386116,2.7676739692688
Germany,DEU,1966,135787.96414867605,43402.52646275554,3.1285728093547287,5146593.0,1645029.0,37.9016876220703,0.0337207242846489,0.377310693264008,2.79639387130737
Germany,DEU,1967,144773.17698080745,44250.53591774658,3.271670590609649,5381993.0,1645029.0,37.1753463745117,0.0333312526345253,0.336824089288712,2.82541155815125
Germany,DEU,1968,151676.28403717958,46466.42683856895,3.264212343336078,5658863.0,1733607.5,37.3088188171387,0.0328213050961494,0.349317848682404,2.8547306060791
Germany,DEU,1969,158876.4614637772,49347.0728646138,3.2195721496929077,5988881.5,1860148.25,37.6952095031738,0.032579068094492,0.36755496263504,2.88435387611389
Germany,DEU,1970,167598.58303520933,51394.83106751067,3.261000757353536,6354799.0,1948726.625,37.9167823791504,0.0327126421034336,0.382926374673843,2.91428446769714
Germany,DEU,1971,178021.49104060847,53092.08970456494,3.3530699588436415,6738914.5,2009774.5,37.8544998168945,0.0329602174460888,0.362704664468765,2.93968844413757
Germany,DEU,1972,187438.4463580645,55174.21500471314,3.3972109316290764,7121239.5,2096201.75,37.9924163818359,0.0330243818461895,0.343712836503983,2.96531367301941
Germany,DEU,1973,195265.88677606458,57270.88996279117,3.4095137495318935,7488477.0,2196347.5,38.350154876709,0.0329472124576569,0.329230308532715,2.99116253852844
Germany,DEU,1974,204448.93030028796,58191.850681742035,3.5133601682208533,7785242.5,2215896.5,38.0791549682617,0.0327640771865845,0.295138359069824,3.01723647117615
Germany,DEU,1975,215235.16259991634,58791.82555492171,3.6609709014538008,8042020.0,2196690.5,37.3638763427734,0.0325482748448849,0.272445380687714,3.04353785514832
Germany,DEU,1976,222654.28108718994,61767.70198659448,3.6047039783916985,8310321.5,2305410.25,37.3238792419434,0.0324441008269787,0.285778492689133,3.070068359375
Germany,DEU,1977,229864.51730756747,63718.08113003023,3.6075241631724637,8595205.0,2382577.25,37.3924827575684,0.0324481949210167,0.284468829631805,3.09683012962341
Germany,DEU,1978,236066.5293259813,65096.320928917135,3.6264189121188206,8900164.0,2454257.0,37.7019309997559,0.0325256213545799,0.289518266916275,3.12382531166077
Germany,DEU,1979,241234.48762760966,66813.98069719084,3.610539068476012,9228963.0,2556117.75,38.2572288513184,0.0326564572751522,0.317206263542175,3.15105581283569
Germany,DEU,1980,246801.66506705133,66940.43310454433,3.6868847962427798,9556881.0,2592129.0,38.7229194641113,0.0328012816607952,0.314077228307724,3.17852354049683
Germany,DEU,1981,253565.7764470528,67176.17021243119,3.774638769152838,9836133.0,2605847.5,38.7912483215332,0.0328760929405689,0.278747051954269,3.2028431892395
Germany,DEU,1982,261329.94339449913,67344.43161400063,3.880498166386926,10072060.0,2595558.5,38.5415458679199,0.0328404419124126,0.268157958984375,3.22734904289246
Germany,DEU,1983,269751.3367246744,68917.31520292658,3.91413008371544,10319101.0,2636371.5,38.2541236877441,0.0327922627329826,0.281838476657867,3.25204229354858
Germany,DEU,1984,275071.4579506459,70624.25588011555,3.894858140772185,10558161.0,2710794.75,38.3833389282227,0.0327149704098702,0.27754881978035,3.27692437171936
Germany,DEU,1985,279126.9253213884,71750.83737655444,3.8902253343261592,10791098.0,2773900.5,38.6601829528809,0.032647505402565,0.270824193954468,3.30199670791626
Germany,DEU,1986,282324.28505658597,72608.25465536614,3.888322152854844,11032526.0,2837348.75,39.0774955749512,0.0326978825032711,0.269442766904831,3.32726120948792
Germany,DEU,1987,286326.17784263444,73058.40115812697,3.919141033799967,11275890.0,2877133.0,39.381275177002,0.0328035652637482,0.266272962093353,3.35271883010864
Germany,DEU,1988,291154.4137331265,75272.2474115371,3.8680180776494364,11541373.0,2983795.0,39.6400413513184,0.0329521000385284,0.276873767375946,3.37837147712708
Germany,DEU,1989,296027.22433438286,77483.4391753402,3.820522520489723,11843850.0,3100060.25,40.0093269348145,0.033193863928318,0.288397878408432,3.40422010421753
Germany,DEU,1990,305666.4074055934,81825.92310329627,3.7355693136479866,12189045.0,3262968.5,39.876953125,0.0335875786840916,0.29082778096199,3.43026661872864
Germany,DEU,1991,321548.8569974308,87850.93989895788,3.6601641071485584,12553080.0,3429649.5,39.0394172668457,0.0341095365583897,0.297377973794937,3.44363522529602
Germany,DEU,1992,335086.86423785845,90699.16477137088,3.6944867693382366,12926008.0,3498729.0,38.5750961303711,0.0345474034547806,0.294391840696335,3.45705556869507
Germany,DEU,1993,347360.2085077604,90879.7260924177,3.8221969128133355,13242672.0,3464675.5,38.1237449645996,0.0346311070024967,0.276688158512116,3.47052812576294
Germany,DEU,1994,355717.3183343114,93104.72674248567,3.8206150297629304,13581039.0,3554673.5,38.1793022155762,0.0344488471746445,0.276704341173172,3.48405337333679
Germany,DEU,1995,362355.6886001124,94000.05219918147,3.8548456104290088,13908999.0,3608185.75,38.3849334716797,0.0342400409281254,0.271418541669846,3.49763154983521
Germany,DEU,1996,370064.1163374812,94839.15183513962,3.9020184088188534,14225370.0,3645644.0,38.4402847290039,0.034065768122673,0.255052149295807,3.51126217842102
Germany,DEU,1997,377950.51419251686,96545.21080065455,3.9147515558581643,14536507.0,3713264.25,38.4614028930664,0.0339398570358753,0.246080353856087,3.52494621276855
Germany,DEU,1998,383455.1982885054,97775.79965319508,3.9217802324153634,14867863.0,3791100.5,38.7734031677246,0.033917210996151,0.244495138525963,3.53868365287781
Germany,DEU,1999,387655.8548035913,98635.6882754869,3.9301784331942677,15217082.0,3871855.25,39.2541007995606,0.0340140722692013,0.236139684915543,3.55247449874878
Germany,DEU,2000,387706.2585309151,99211.71714833044,3.907867635747695,15566046.0,3983258.25,40.1490707397461,0.0342130288481712,0.237588465213776,3.56631898880005
Germany,DEU,2001,395922.05445119314,101021.84485857189,3.9191726799829714,15866557.0,4048445.5,40.074951171875,0.0344065353274345,0.224828809499741,3.57492637634277
Germany,DEU,2002,403155.8999525823,101186.20298654548,3.984297147766174,16093383.0,4039202.5,39.9185104370117,0.034452173858881,0.198769673705101,3.58355450630188
Germany,DEU,2003,412319.93339724164,101657.85308801025,4.055957517027984,16296018.0,4017798.0,39.5227508544922,0.0343957729637623,0.198600709438324,3.59220337867737
Germany,DEU,2004,415512.2377923225,102422.23713615656,4.0568557122996145,16489087.0,4064499.25,39.6837577819824,0.0343610346317291,0.199520483613014,3.60087323188782
Germany,DEU,2005,420481.5069084246,103362.27838187983,4.068036361920386,16680977.0,4100498.5,39.6711311340332,0.0344267562031746,0.198592945933342,3.60956406593323
Germany,DEU,2006,424408.9220739738,106806.443785575,3.9736265625135756,16922098.0,4258603.0,39.8721542358398,0.0346363037824631,0.20874497294426,3.61827564239502
Germany,DEU,2007,424644.103143903,108351.28061696095,3.919142447841365,17172432.0,4381681.0,40.4395866394043,0.0349585488438606,0.215504065155983,3.62700843811035
Germany,DEU,2008,424428.2286206743,107757.48797982224,3.938735363802738,17415402.0,4421572.0,41.0326194763184,0.0352986715734005,0.222388610243797,3.63576221466064
Germany,DEU,2009,426757.75607710663,101518.73100015974,4.203734147114537,17556428.0,4176388.75,41.1390953063965,0.0353787690401077,0.192412778735161,3.64453721046448
Germany,DEU,2010,428695.6026619108,105099.58713627745,4.078946590970356,17741678.0,4349573.5,41.3852577209473,0.0353269502520561,0.208787187933922,3.65333318710327
Germany,DEU,2011,429381.0308435433,107765.63166648986,3.984396733945568,17981700.0,4513029.5,41.8781890869141,0.0354310274124146,0.223236590623856,3.65577626228333
Germany,DEU,2012,430178.5438890353,107126.36579035735,4.015617824008705,18208556.0,4534434.5,42.3279037475586,0.0355237759649754,0.216186225414276,3.65822052955627
Germany,DEU,2013,432376.6649243675,106872.46742145589,4.0457254834331895,18415930.0,4551947.5,42.5923309326172,0.0355362966656685,0.217084497213364,3.66066670417786
Germany,DEU,2014,433973.5072030853,108231.25234927217,4.009687569747535,18647862.0,4650702.0,42.9700469970703,0.0355692952871323,0.221862956881523,3.66311454772949
Germany,DEU,2015,435651.2516408992,109056.19301556196,3.994741055913562,18885398.0,4727565.0,43.3498077392578,0.0357012525200844,0.213471904397011,3.66556406021118
Germany,DEU,2016,436017.0742033361,110133.60492290031,3.958983041629959,19145834.0,4836048.5,43.9107437133789,0.0358863472938538,0.21159616112709,3.66801500320435
Germany,DEU,2017,435991.0158941628,111536.01120350769,3.9089708443908506,19417412.0,4967397.5,44.5362663269043,0.036102369427681,0.224437117576599,3.67046761512756
Germany,DEU,2018,436639.91996972886,111284.64080775362,3.9236314805026224,19707832.0,5022855.0,45.1352043151856,0.0363748222589493,0.237154126167297,3.67292213439941
Germany,DEU,2019,439108.26730410225,111355.70189962712,3.943293965313981,20002264.0,5072476.0,45.5520095825195,0.0366379842162132,0.229864850640297,3.67537784576416
Germany,DEU,2020,447846.42167943396,107565.94623530023,4.163459136963023,20254192.0,4864751.0,45.2257537841797,0.0367265641689301,0.232477098703384,3.67783570289612
Germany,DEU,2021,452438.0515997732,111254.15812903272,4.0667068917553175,20509570.0,5043287.0,45.3312225341797,0.0366800725460053,0.239040970802307,3.68691277503967
Germany,DEU,2022,452925.25903306884,111528.65063245481,4.061066429698807,20761662.0,5112367.0,45.8390464782715,0.0366098992526531,0.237696930766106,3.69603681564331
Germany,DEU,2023,456113.4805508215,110754.12842753466,4.118252628833174,20997920.0,5098745.0,46.0366134643555,0.0364172607660294,0.232496812939644,3.70520830154419
Greece,GRC,1951,128529.6876722566,12559.732105360126,10.233473659633544,437614.59375,42763.0546875,3.40477442741394,0.0269686058163643,0.188646212220192,1.53098547458649
Greece,GRC,1952,124489.47766382467,12235.49056601027,10.174457410776133,428483.125,42113.609375,3.44192242622376,0.0262685026973486,0.142120704054832,1.57154977321625
Greece,GRC,1953,121763.03479011773,13167.419744043766,9.247296521036082,423456.03125,45792.4140625,3.47770595550537,0.0255738999694586,0.172158032655716,1.61318874359131
Greece,GRC,1954,118595.15641221628,13625.412251517871,8.703968307381288,416281.15625,47826.59375,3.51010251045227,0.024877842515707,0.119928650557995,1.65593099594116
Greece,GRC,1955,116396.30325171501,14229.834741925271,8.179736824966584,412114.3125,50382.34375,3.54061341285706,0.024236872792244,0.143516212701797,1.69980573654175
Greece,GRC,1956,115269.48230294517,15361.346003576144,7.503866020341594,411298.09375,54811.4921875,3.56814384460449,0.0236938800662756,0.170942679047585,1.75195348262787
Greece,GRC,1957,114985.66830805328,16371.744965552682,7.02342166641316,412510.21875,58733.51171875,3.5874924659729,0.0232398118823767,0.180381461977959,1.80326318740845
Greece,GRC,1958,115211.7759977709,16997.49829726653,6.778160761239717,416417.3125,61435.1484375,3.61436414718628,0.022860374301672,0.197887629270554,1.85607540607452
Greece,GRC,1959,116529.1117617685,17581.656835007067,6.627880003308099,422306.84375,63716.73046875,3.62404584884644,0.0225428678095341,0.210038259625435,1.91043448448181
Greece,GRC,1960,118367.91391552199,17910.672620128676,6.608792222716178,430879.3125,65197.890625,3.6401698589325,0.0222749263048172,0.235882759094238,1.96638548374176
Greece,GRC,1961,122583.20675017298,20194.97430130556,6.069985775730759,448004.5,73806.515625,3.65469717979431,0.0220775790512562,0.291226506233215,1.97813296318054
Greece,GRC,1962,127822.65958880632,20473.176560034186,6.243420956879243,462486.1875,74075.765625,3.61818623542786,0.0219269506633282,0.266983032226563,1.98995065689087
Greece,GRC,1963,136301.95444592403,23223.865072722238,5.86904694886548,486250.21875,82849.9453125,3.56744861602783,0.0219396259635687,0.319898724555969,2.00183892250061
Greece,GRC,1964,146109.04880296916,25743.00629680566,5.675679332801904,514476.875,90645.8671875,3.52118420600891,0.0221552662551403,0.340368539094925,2.01379823684692
Greece,GRC,1965,157343.69637888717,28716.219285672807,5.479262252931381,550154.1875,100406.6171875,3.4965124130249,0.0224143285304308,0.366396814584732,2.02582883834839
Greece,GRC,1966,168606.94538749865,30859.54208872455,5.463689153349564,584218.75,106927.5234375,3.46497440338135,0.0226389896124601,0.335553526878357,2.03793144226074
Greece,GRC,1967,180512.74175537852,33004.28360482925,5.469373124916595,617983.1875,112989.765625,3.42348790168762,0.0228338856250048,0.32484182715416,2.05010652542114
Greece,GRC,1968,194162.60766372058,35811.61526620103,5.421777437863047,656735.75,121129.234375,3.38240075111389,0.0229236390441656,0.339229434728622,2.06235408782959
Greece,GRC,1969,210080.4562315342,40074.167176712144,5.242291257237055,708423.5,135136.234375,3.37215328216553,0.0230312012135983,0.3834208548069,2.07467484474182
Greece,GRC,1970,226734.67237855893,43695.60310634386,5.188958528086798,763838.9375,147204.671875,3.36886692047119,0.0233445856720209,0.380257427692413,2.087069272995
Greece,GRC,1971,244535.9626458734,46975.16414533271,5.205643601144705,826381.6875,158747.265625,3.37938714027405,0.0237012468278408,0.394738018512726,2.10604977607727
Greece,GRC,1972,267158.47551945713,51460.87431810226,5.191487300974198,907867.75,174876.234375,3.3982367515564,0.023858530446887,0.423333555459976,2.12520289421082
Greece,GRC,1973,289145.1228462611,55050.30425228748,5.252380105315155,992846.25,189027.875,3.43372988700867,0.0239459536969662,0.459698647260666,2.14453029632568
Greece,GRC,1974,301720.59697354335,51438.47754358037,5.865659548689321,1037387.625,176857.796875,3.43823933601379,0.0241800360381603,0.386421829462051,2.16403341293335
Greece,GRC,1975,316268.49432322814,54635.94940408472,5.788651936550463,1088949.625,188118.0,3.44311761856079,0.024257043376565,0.366020888090134,2.18371391296387
Greece,GRC,1976,327709.21791586897,57543.414959630965,5.694990784710471,1144736.75,201007.65625,3.49314785003662,0.0241336897015572,0.369627237319946,2.20357322692871
Greece,GRC,1977,344378.17810017825,58887.71467830704,5.848047932942451,1210073.875,206919.28125,3.51379370689392,0.0239609405398369,0.331162959337235,2.22361326217651
Greece,GRC,1978,365159.72293678054,62993.66385200369,5.796769081326671,1286386.75,221914.4375,3.52280569076538,0.0236702896654606,0.321766465902329,2.24383544921875
Greece,GRC,1979,382853.3038474646,64228.560464908114,5.960795338962021,1366201.625,229197.875,3.56847286224365,0.0234215725213289,0.29355001449585,2.26424169540405
Greece,GRC,1980,392886.27940736327,63551.419412834395,6.182179454642027,1426536.75,230749.8125,3.63091516494751,0.0233348198235035,0.293367564678192,2.2848334312439
Greece,GRC,1981,385875.56359092623,59384.24638894435,6.497944944246446,1476103.125,227164.609375,3.8253345489502,0.0233064852654934,0.273510962724686,2.30823421478272
Greece,GRC,1982,401005.0429376754,59195.35412125056,6.774265462054537,1521443.5,224591.65625,3.79407572746277,0.0233378224074841,0.279384166002274,2.33187484741211
Greece,GRC,1983,411227.6576049995,58153.94132788544,7.071363491709055,1571038.75,222169.140625,3.82036256790161,0.0233163964003325,0.262491494417191,2.35575723648071
Greece,GRC,1984,420234.9312865549,59340.09401172112,7.08180427222694,1604992.125,226636.046875,3.81927347183228,0.0232437774538994,0.257776498794556,2.37988448143005
Greece,GRC,1985,419204.31026341044,59205.87999194092,7.080450629573825,1644955.625,232323.578125,3.92399501800537,0.0232354663312435,0.282834053039551,2.40425872802734
Greece,GRC,1986,426749.02821068425,59172.15999971009,7.211990034042615,1684188.875,233526.234375,3.94655585289001,0.0230849646031857,0.293886959552765,2.42888259887695
Greece,GRC,1987,434879.5735816021,57762.9989923882,7.528687588380045,1718432.0,228251.203125,3.95151233673096,0.0227842684835196,0.238829255104065,2.45375871658325
Greece,GRC,1988,435181.9241047303,59052.45070801072,7.369413443254372,1754202.625,238038.296875,4.03096389770508,0.0225824899971485,0.265690445899963,2.47888946533203
Greece,GRC,1989,443711.3085525896,61118.40663709346,7.259863811359509,1793794.375,247083.75,4.04270601272583,0.0225918348878622,0.261347323656082,2.50427770614624
Greece,GRC,1990,450787.2997555364,60682.19168473544,7.428658841090139,1835501.0,247083.765625,4.07176733016968,0.0227186605334282,0.262869477272034,2.52992606163025
Greece,GRC,1991,473178.15995834576,64152.64490569157,7.3758168607693015,1878940.25,254743.34375,3.97089385986328,0.0228764712810516,0.276378720998764,2.5571129322052
Greece,GRC,1992,477279.0200021001,63842.75927759408,7.4758520058139695,1917754.5,256526.546875,4.01809930801392,0.023106774315238,0.257879316806793,2.57652497291565
Greece,GRC,1993,482036.95024250675,62354.41863463018,7.730598100305193,1951374.0,252422.125,4.04818344116211,0.023355521261692,0.244764655828476,2.59513330459595
Greece,GRC,1994,480271.4898524131,62425.82705585405,7.6934741997523135,1980843.25,257470.578125,4.12442398071289,0.0235571637749672,0.232406064867973,2.61387610435486
Greece,GRC,1995,483332.86419798306,63144.91640612683,7.654343242603235,2012148.875,262876.75,4.16307067871094,0.023806344717741,0.237912550568581,2.63275456428528
Greece,GRC,1996,494461.2551527762,64307.03797598848,7.689069046181266,2049221.0,266510.9375,4.1443510055542,0.0241727344691753,0.24579145014286,2.65176916122437
Greece,GRC,1997,504893.59317660594,66808.23962457765,7.557355140830023,2086684.0,276113.0,4.13291835784912,0.0246764831244946,0.228093564510345,2.67092108726501
Greece,GRC,1998,495948.1708305467,66280.71507570767,7.482541041750394,2137035.0,285602.84375,4.30898857116699,0.025441337376833,0.246793910861015,2.69021129608154
Greece,GRC,1999,506784.0501670025,67822.05875796477,7.472259902571708,2190839.75,293196.40625,4.3230242729187,0.0263874661177397,0.239307284355164,2.70964097976685
Greece,GRC,2000,517112.8539677825,70292.64365279357,7.356571429039309,2246170.0,305328.375,4.343674659729,0.0272224396467209,0.257308453321457,2.72921085357666
Greece,GRC,2001,528608.1514046063,73360.52389048501,7.205621271103923,2302393.25,319527.375,4.35557651519775,0.0280584078282118,0.237389042973518,2.74976444244385
Greece,GRC,2002,526601.8380949335,74905.27377565735,7.030237145546194,2351553.25,334491.3125,4.46552419662476,0.0289670806378126,0.220396399497986,2.77047252655029
Greece,GRC,2003,533692.6629422094,78345.42616924708,6.812046204066725,2410655.0,353881.1875,4.51693487167358,0.0298685897141695,0.269123494625092,2.79133677482605
Greece,GRC,2004,534194.7394427286,80471.50822589356,6.638309026633095,2475508.0,372912.4375,4.63409280776978,0.0305481366813183,0.279440850019455,2.81235814094543
Greece,GRC,2005,538682.8002553108,80618.49698430592,6.681876001237988,2521244.5,377325.84375,4.6803879737854,0.0308633055537939,0.259023129940033,2.83353781700134
Greece,GRC,2006,541976.1009745344,84155.79459836321,6.440151905892356,2586612.75,401638.46875,4.77255868911743,0.0313460379838944,0.312539905309677,2.85487699508667
Greece,GRC,2007,550686.1322282397,85939.31368466755,6.407848848419273,2663892.75,415723.40625,4.83740663528442,0.0324012339115143,0.332253187894821,2.87637662887573
Greece,GRC,2008,556140.2479976452,84907.96304111854,6.5499186186850595,2724519.5,415962.34375,4.89897918701172,0.0335064940154552,0.312660068273544,2.89803862571716
Greece,GRC,2009,567477.7724228055,81919.31640221222,6.927276707688455,2762789.75,398827.6875,4.86854267120361,0.0340133979916573,0.242550134658813,2.9198637008667
Greece,GRC,2010,584928.5299711201,79365.80602974235,7.370031997809207,2772012.75,376119.5,4.73906230926514,0.0339793004095554,0.218567848205566,2.94185280799866
Greece,GRC,2011,607708.2066941267,74718.84220243864,8.133265837385963,2756941.0,338970.96875,4.53661966323853,0.0334383770823479,0.166580066084862,2.96274542808533
Greece,GRC,2012,627029.2380869914,71336.87574397978,8.7896930100686,2731229.0,310730.875,4.35582399368286,0.0323753207921982,0.155058681964874,2.98378658294678
Greece,GRC,2013,624387.9018011169,70129.86898813526,8.90330911507552,2703674.0,303670.6875,4.33011913299561,0.0312309190630913,0.166741475462914,3.00497674942017
Greece,GRC,2014,597239.3402083868,68265.81082736423,8.748732827897276,2677781.25,306076.46875,4.48359823226929,0.0304587986320257,0.170917928218842,3.02631759643555
Greece,GRC,2015,609878.6760414216,70181.72091049676,8.689993179551754,2653729.75,305377.65625,4.35124206542969,0.0300752427428961,0.163817718625069,3.04781031608582
Greece,GRC,2016,585199.5344399014,67855.82828703467,8.624160211624982,2632788.75,305280.59375,4.49895906448364,0.0297336168587208,0.161117270588875,3.06945538520813
Greece,GRC,2017,584878.0434316377,69214.10846562903,8.450272009529412,2617706.25,309777.75,4.47564458847046,0.0295059643685818,0.158807039260864,3.09125423431397
Greece,GRC,2018,555675.0045437258,67554.18126201829,8.22561970499595,2600724.0,316173.625,4.68029689788818,0.0294492971152067,0.17774099111557,3.11320781707764
Greece,GRC,2019,540336.5369541248,67620.95424201313,7.990667138772967,2583970.0,323373.5,4.78214931488037,0.0294394958764315,0.163068011403084,3.13531756401062
Greece,GRC,2020,551129.296048664,63000.50640795518,8.74801374579224,2568725.75,293635.3125,4.66084051132202,0.0295184291899204,0.182838976383209,3.15758395195007
Greece,GRC,2021,527069.669502333,65515.25362761597,8.04499166710335,2566738.25,319047.96875,4.86982727050781,0.0298895165324211,0.227697640657425,3.18556451797485
